gene	enhancer	hic_contact
ADAM32	chr8_38792985_38796447	0.001084
ADAM33	chr20_3656993_3658128	0.046269
ADAM33	chr20_3658224_3658831	0.046269
ADAM33	chr20_3667051_3669065	0.046417
ADAM33	chr20_3791802_3793210	0.00303
ADAM33	chr20_4151218_4154099	0.00073
ADAM9	chr8_38591845_38593401	0.001028
ADAM9	chr8_38792985_38796447	0.003502
ADAMTS1	chr21_28167662_28169087	0.003262
ADAMTS1	chr21_28214680_28216668	0.028751
ADAMTS1	chr21_28221531_28223228	0.024529
ADAMTS10	chr19_8590074_8592030	0.002645
ADAMTS12	chr5_32504509_32507245	0.000296
ADAMTS14	chr10_72423743_72425167	0.018056
ADAMTS14	chr10_72438776_72439866	0.046198
ADAMTS15	chr11_130304149_130306370	0.007225
ADAMTS15	chr11_130651881_130653516	0.002902
ADAMTS15	chr11_130699672_130702131	0.005467
ADAMTS17	chr15_100526450_100527585	0.002461
ADAMTS17	chr15_100653737_100655525	0.001879
ADAMTS17	chr15_100850010_100852354	0.006129
ADAMTS17	chr15_100879015_100879854	0.025864
ADAMTS18	chr16_77465007_77465641	0.04354
ADAMTS3	chr4_71760720_71762541	0.000407
ADAMTS3	chr4_73177154_73179277	0.001601
ADAMTS4	chr1_161154976_161156949	0.021627
ADAMTS4	chr1_161162220_161163124	0.0403
ADAMTS4	chr1_161359155_161360712	0.00633
ADAMTS4	chr1_161368603_161370648	0.003481
ADAMTS5	chr21_28214680_28216668	0.002129
ADAMTS5	chr21_28318062_28319553	0.008202
ADAMTS5	chr21_28334110_28338345	0.036596
ADAMTS6	chr5_64329945_64332577	0.002886
ADAMTS6	chr5_64398212_64400330	0.003184
ADAMTS7	chr15_79096562_79097451	0.052763
ADAMTS7	chr15_79151752_79153684	0.004166
ADAMTS9-AS1	chr3_64094869_64096102	0.000501
ADAMTS9-AS1	chr3_64136200_64138378	0.000503
ADAMTS9-AS1	chr3_64533642_64534689	0.009483
ADAMTS9-AS1	chr3_64549504_64550022	0.03948
ADAMTS9-AS1	chr3_64930542_64931705	0.000959
ADAMTS9-AS1	chr3_65582228_65584182	0.000432
ADAMTSL1	chr9_18437168_18439036	0.004578
ADAMTSL1	chr9_18446652_18448347	0.00677
ADAMTSL1	chr9_18477017_18477639	0.037029
ADAMTSL1	chr9_18489912_18491486	0.007042
ADAMTSL2	chr9_136391311_136393442	0.052425
ADAMTSL4	chr1_150504587_150505783	0.015008
ADAMTSL4	chr1_150532358_150536914	0.021148
ADAMTSL4	chr1_150539504_150546025	0.008323
ADAR	chr1_155056592_155059170	0.001353
ADARB1	chr21_46291456_46292559	0.002187
ADARB1	chr21_46377775_46379306	0.005695
ADARB1	chr21_46449332_46451144	0.008914
ADARB1	chr21_46974390_46977058	0.000339
ADARB1	chr21_47484980_47487246	0.000691
ADARB2	chr10_1685745_1687524	0.00153
ADARB2	chr10_1774563_1775386	0.034676
ADARB2	chr10_1778306_1778666	0.034676
ADARB2	chr10_1781120_1782345	0.034676
ADARB2	chr10_1796431_1798224	0.007345
ADAT1	chr16_75550067_75551764	0.00386
ADAT1	chr16_75622763_75623496	0.006474
ADAT1	chr16_75624571_75626114	0.007698
ADAT2	chr6_143140631_143144839	0.001258
ADAT2	chr6_143165598_143168408	0.001108
ADAT2	chr6_143246569_143249404	0.001109
ADAT2	chr6_144063970_144068853	0.000604
ADAT2	chr6_144536191_144539257	0.000466
ADAT3	chr19_1873133_1877014	0.009553
ADAT3	chr19_1907387_1908634	0.051841
ADAT3	chr19_2059227_2063058	0.00409
ADCK1	chr14_77383572_77387281	0.00048
ADCK1	chr14_77412989_77415197	0.000282
ADCK1	chr14_77772065_77774018	0.000969
ADCK1	chr14_78454531_78456977	0.001827
ADCK2	chr7_140241027_140242424	0.003039
ADCK2	chr7_140306937_140307976	0.002243
ADCK2	chr7_140325798_140326857	0.003227
ADCK2	chr7_140374969_140375544	0.028323
ADCK2	chr7_140383066_140383956	0.013371
ADCK2	chr7_141348930_141350419	0.000987
ADCK5	chr8_144903953_144907109	0.000597
ADCY1	chr7_43685965_43691748	0.000067
ADCY1	chr7_45603209_45604744	0.015878
ADCY1	chr7_45621851_45623284	0.011867
ADCY1	chr7_47366345_47368304	0.000317
ADCY2	chr5_7391315_7392882	0.021147
ADCY2	chr5_7398830_7399389	0.021147
ADCY2	chr5_7412521_7413552	0.00746
ADCY2	chr5_7419352_7421366	0.005308
ADCY2	chr5_7422427_7423227	0.005308
ADCY2	chr5_7575894_7577038	0.001393
ADCY2	chr5_7609894_7612629	0.002331
ADCY2	chr5_7793914_7795683	0.001636
ADCY6	chr12_48591197_48593096	0.00079
ADCY6	chr12_49625706_49629495	0.000334
ADCY8	chr8_131973686_131975184	0.001909
ADCY8	chr8_132047536_132047953	0.029435
ADCY8	chr8_132049062_132049448	0.029435
ADCY8	chr8_132055398_132055838	0.022064
ADCYAP1	chr18_361268_363993	0.00059
ADCYAP1	chr18_377170_378581	0.00046
ADCYAP1	chr18_394699_397044	0.000406
ADCYAP1	chr18_456214_457922	0.000411
ADCYAP1	chr18_901536_902499	0.02663
ADCYAP1	chr18_907126_909785	0.02663
ADCYAP1R1	chr7_31027245_31028848	0.004292
ADCYAP1R1	chr7_31066653_31068530	0.00694
ADCYAP1R1	chr7_31068882_31069541	0.00694
ADCYAP1R1	chr7_31082512_31083102	0.015947
ADD1	chr4_2799170_2801362	0.009144
ADD1	chr4_2802472_2803776	0.008083
ADD1	chr4_2807190_2809256	0.006897
ADD1	chr4_2838949_2840350	0.01938
ADD1	chr4_2869311_2871374	0.014142
ADD2	chr2_70358786_70361985	0.00015
ADD2	chr2_70367967_70371011	0.000328
ADD2	chr2_70959538_70961465	0.005659
ADD2	chr2_70973248_70974010	0.00745
ADD2	chr2_70984400_70985825	0.013194
ADD3	chr10_111718340_111719746	0.00386
ADD3	chr10_111741448_111742832	0.008623
ADD3	chr10_111762327_111763740	0.02427
ADD3	chr10_111792188_111793939	0.00651
ADD3-AS1	chr10_111718340_111719746	0.00386
ADD3-AS1	chr10_111741448_111742832	0.008623
ADD3-AS1	chr10_111762327_111763740	0.02427
ADD3-AS1	chr10_111792188_111793939	0.00651
ADGRA1	chr10_134276959_134278769	0.000654
ADGRA1	chr10_134527180_134529482	0.001619
ADGRA1	chr10_134896005_134896992	0.014983
ADGRA1	chr10_134902472_134903435	0.041442
ADGRA2	chr8_37638329_37640195	0.010795
ADGRA2	chr8_37640475_37641794	0.019648
ADGRA2	chr8_37645303_37646659	0.03168
ADGRA2	chr8_37655541_37656680	0.024136
ADGRA2	chr8_37658581_37662561	0.01557
ADGRA2	chr8_37671220_37673607	0.011553
ADGRA2	chr8_37683184_37684827	0.009036
ADGRA3	chr4_22574422_22575755	0.004103
ADGRB2	chr1_32134943_32136553	0.006215
ADGRB2	chr1_32157678_32160890	0.005637
ADGRB2	chr1_32166154_32167573	0.005396
ADGRB2	chr1_32179899_32181762	0.006115
ADGRB2	chr1_32209951_32212536	0.01253
ADGRB2	chr1_32218154_32221268	0.019737
ADGRB2	chr1_32225387_32227111	0.043454
ADGRB2	chr1_32246778_32248841	0.010174
ADGRB2	chr1_32253063_32255459	0.011385
ADGRB3	chr6_69268873_69270511	0.002004
ADGRB3	chr6_69348053_69348470	0.02707
ADGRB3	chr6_69349372_69350757	0.02707
ADGRB3	chr6_69487537_69489636	0.002986
ADGRB3	chr6_69941862_69943803	0.000563
ADGRD1	chr12_131400457_131401657	0.005031
ADGRD1	chr12_131409817_131410520	0.007729
ADGRD1	chr12_131430250_131431208	0.032037
ADGRD1	chr12_131446369_131447449	0.015409
ADGRD1	chr12_131491722_131492630	0.004796
ADGRD1	chr12_132314641_132317596	0.000797
ADGRE5	chr19_13957136_13959042	0.001032
ADGRE5	chr19_14485607_14487366	0.042009
ADGRE5	chr19_14516162_14517717	0.012236
ADGRF3	chr2_26521085_26523770	0.004474
ADGRG1	chr16_57333210_57335328	0.001099
ADGRG1	chr16_57655408_57657853	0.04454
ADGRG1	chr16_57658673_57659042	0.04454
ADGRG1	chr16_57665135_57665851	0.026122
ADGRG1	chr16_57666497_57666899	0.026122
ADGRG1	chr16_57670997_57672179	0.021592
ADGRG1	chr16_57676732_57678124	0.016834
ADGRG1	chr16_58528714_58531086	0.0004
ADGRG6	chr6_143140631_143144839	0.00066
ADGRG6	chr6_143165598_143168408	0.00045
ADGRG6	chr6_144063970_144068853	0.00016
ADGRG6	chr6_144536191_144539257	0.000206
ADGRL3	chr4_62070904_62071104	0.027563
ADGRL3	chr4_62075732_62076597	0.009938
ADGRV1	chr5_87955292_87957933	0.000363
ADGRV1	chr5_89857904_89859591	0.023274
ADGRV1	chr5_89893772_89894377	0.005592
ADGRV1	chr5_89935900_89937736	0.002267
ADH5	chr4_99507065_99509538	0.001187
ADHFE1	chr8_67024773_67028113	0.002636
ADHFE1	chr8_67349684_67350461	0.00948
ADHFE1	chr8_67350601_67352197	0.00948
ADHFE1	chr8_67419159_67420343	0.002212
ADHFE1	chr8_67433732_67435652	0.002463
ADI1	chr2_2879821_2881935	0.000269
ADI1	chr2_3479960_3481024	0.004775
ADI1	chr2_3528369_3529286	0.03447
ADI1	chr2_3583093_3584957	0.011107
ADI1	chr2_3697923_3699992	0.003081
ADIG	chr20_37293583_37295504	0.00245
ADIPOR1	chr1_202098700_202100759	0.000162
ADIPOR1	chr1_203246223_203248475	0.000967
ADIPOR1	chr1_203293797_203295378	0.001288
ADIPOR1	chr1_203295535_203297433	0.000877
ADIPOR2	chr12_1753129_1754476	0.004639
ADIPOR2	chr12_1770576_1771547	0.011344
ADIPOR2	chr12_1904876_1907020	0.003745
ADIRF	chr10_88470274_88472456	0.00244
ADIRF	chr10_88725456_88727220	0.030491
ADIRF	chr10_88812747_88813627	0.004308
ADM	chr11_9634421_9636952	0.001543
ADM	chr11_10323188_10325558	0.037227
ADM5	chr19_50183720_50184250	0.020185
ADM5	chr19_50372153_50374087	0.002766
ADNP	chr20_49406627_49407939	0.006267
ADNP-AS1	chr20_49406627_49407939	0.006267
ADNP2	chr18_76744853_76746600	0.000177
ADNP2	chr18_77876837_77877559	0.019217
ADNP2	chr18_77933049_77935063	0.003537
ADNP2	chr18_77957985_77959788	0.003055
ADO	chr10_64966438_64968034	0.000405
ADO	chr10_65388229_65391018	0.000343
ADO	chr10_65388229_65391018	0.000561
ADO	chr10_65470621_65473838	0.000698
ADORA1	chr1_202098700_202100759	0.00017
ADORA1	chr1_203098678_203099690	0.037479
ADORA1	chr1_203121088_203124003	0.011083
ADORA1	chr1_203246223_203248475	0.002165
ADORA1	chr1_203258251_203261130	0.001978
ADORA1	chr1_203293797_203295378	0.001465
ADORA1	chr1_203295535_203297433	0.002021
ADORA2B	chr17_15359752_15361635	0.00073
