gene	enhancer	hic_contact
ABHD10	chr3_111792910_111794487	0.003009
ABHD10	chr3_111806534_111807117	0.002313
ABHD11	chr7_73156556_73158115	0.032938
ABHD11	chr7_73241727_73242901	0.004461
ABHD11	chr7_73473995_73474908	0.00132
ABHD11-AS1	chr7_73156556_73158115	0.013231
ABHD11-AS1	chr7_73241727_73242901	0.003921
ABHD11-AS1	chr7_73473995_73474908	0.001159
ABHD12	chr20_25019928_25021488	0.001868
ABHD12	chr20_25213489_25214378	0.003595
ABHD12	chr20_25274641_25276862	0.006744
ABHD12	chr20_25289484_25292605	0.008938
ABHD12	chr20_25377621_25380356	0.048053
ABHD13	chr13_108806511_108808253	0.002219
ABHD13	chr13_108872019_108872732	0.026589
ABHD13	chr13_108877812_108879324	0.023155
ABHD13	chr13_109479981_109481071	0.000634
ABHD14A	chr3_52250488_52251718	0.002228
ABHD14A-ACY1	chr3_52250488_52251718	0.002228
ABHD14B	chr3_52250488_52251718	0.002228
ABHD15	chr17_27072069_27074797	0.000225
ABHD16A	chr6_31788485_31790774	0.004831
ABHD17A	chr19_1873133_1877014	0.020366
ABHD17A	chr19_1907387_1908634	0.011821
ABHD17A	chr19_2031819_2033084	0.002882
ABHD17A	chr19_2041154_2043561	0.003852
ABHD17A	chr19_2059227_2063058	0.002796
ABHD17B	chr9_73033038_73037630	0.000399
ABHD17B	chr9_74929707_74931319	0.000371
ABHD17C	chr15_80986383_80986594	0.031207
ABHD17C	chr15_80988664_80990151	0.031207
ABHD17C	chr15_80994097_80994542	0.031207
ABHD17C	chr15_81001975_81002369	0.008628
ABHD18	chr4_129473314_129475635	0.000242
ABHD18	chr4_129556325_129557747	0.000303
ABHD2	chr15_89632687_89633029	0.031936
ABHD2	chr15_89633812_89634933	0.031936
ABHD2	chr15_89644408_89645583	0.021573
ABHD2	chr15_89644408_89645583	0.014532
ABHD2	chr15_89655248_89657207	0.01137
ABHD2	chr15_89658108_89659956	0.01137
ABHD2	chr15_89662369_89665212	0.010951
ABHD2	chr15_89668307_89669185	0.01009
ABHD2	chr15_89672039_89673998	0.009365
ABHD2	chr15_89676069_89677109	0.007058
ABHD2	chr15_89693564_89694440	0.006287
ABHD3	chr18_19252542_19253331	0.008869
ABHD3	chr18_19266071_19266912	0.016039
ABHD4	chr14_23355395_23358245	0.00257
ABHD5	chr3_43729866_43730066	0.038233
ABHD5	chr3_43809808_43812797	0.00292
ABHD6	chr3_58097128_58098230	0.001147
ABHD6	chr3_58105832_58106598	0.00154
ABHD6	chr3_58149063_58151672	0.002941
ABHD6	chr3_58160677_58161965	0.005054
ABHD6	chr3_58207639_58208577	0.013795
ABHD6	chr3_58227480_58228447	0.024941
ABHD6	chr3_58235068_58236336	0.01172
ABI1	chr10_26901165_26901714	0.002097
ABI1	chr10_26910083_26912135	0.001514
ABI3	chr17_47268954_47271892	0.01091
ABI3	chr17_47292060_47292560	0.045926
ABL1	chr9_133699096_133701029	0.016527
ABL1	chr9_133721101_133723623	0.023674
ABL2	chr1_180125263_180127963	0.000309
ABL2	chr1_180135454_180139210	0.00019
ABLIM1	chr10_116256184_116260146	0.00795
ABLIM1	chr10_116264603_116265599	0.007874
ABLIM1	chr10_116266580_116268496	0.007874
ABLIM1	chr10_116278075_116280587	0.01215
ABLIM1	chr10_116278075_116280587	0.034268
ABLIM1	chr10_116281062_116281383	0.034268
ABLIM1	chr10_116283432_116284010	0.034268
ABLIM1	chr10_116284951_116285670	0.034268
ABLIM1	chr10_116297539_116298856	0.014265
ABLIM1	chr10_116300658_116302175	0.010941
ABLIM2	chr4_6748420_6750148	0.000428
ABLIM2	chr4_6958615_6959276	0.000212
ABLIM2	chr4_7807239_7809522	0.001921
ABLIM2	chr4_8183516_8184006	0.00966
ABLIM2	chr4_8184680_8185529	0.008165
ABLIM2	chr4_8192722_8193633	0.007418
ABLIM2	chr4_8229454_8231571	0.004355
ABLIM2	chr4_8535717_8536671	0.001054
ABLIM2	chr4_9153607_9155913	0.000184
ABLIM3	chr5_148513454_148515850	0.012302
ABR	chr17_907227_909823	0.00061
ABR	chr17_990377_991541	0.00294
ABR	chr17_1018418_1018860	0.003335
ABR	chr17_1025692_1026753	0.005905
ABR	chr17_1092243_1092465	0.005809
ABRACL	chr6_139138931_139140189	0.003423
ABRACL	chr6_139336109_139336489	0.0164
ABTB1	chr3_127261284_127261870	0.000848
ABTB1	chr3_127415006_127417603	0.00699
ABTB1	chr3_127457129_127457329	0.004272
ABTB1	chr3_127465376_127468040	0.003613
ABTB2	chr11_34263673_34266015	0.005862
ABTB2	chr11_34339699_34341008	0.006117
ABTB2	chr11_34380558_34381371	0.020542
ABTB2	chr11_34621040_34623502	0.000241
ABTB2	chr11_34846760_34848200	0.000421
ACAA1	chr3_38174704_38175495	0.02835
ACAA2	chr18_47361340_47361925	0.010749
ACAA2	chr18_47375623_47376434	0.00686
ACAA2	chr18_47384190_47386481	0.005114
ACAD10	chr12_112211391_112214039	0.003622
ACAD10	chr12_112215069_112216004	0.00427
ACAD10	chr12_112218077_112219183	0.00427
ACAD11	chr3_132003592_132004898	0.001048
ACAD8	chr11_133903383_133905325	0.001971
ACAD8	chr11_134271709_134273093	0.0012
ACAD9	chr3_128398243_128400997	0.003363
ACAD9	chr3_128770705_128773901	0.00179
ACADL	chr2_211086989_211087797	0.018701
ACADL	chr2_211098169_211098781	0.031143
ACADM	chr1_76191395_76192969	0.02538
ACADS	chr12_120754608_120756289	0.001353
ACADSB	chr10_123753694_123755821	0.000165
ACADSB	chr10_123777973_123779714	0.000296
ACADVL	chr17_7117014_7119379	0.04133
ACAP2	chr3_193856553_193860585	0.000149
ACAP2	chr3_195162280_195162681	0.040256
ACAP2	chr3_195178717_195179500	0.013374
ACAP3	chr1_1216870_1217955	0.010477
ACAP3	chr1_1282901_1283788	0.00693
ACBD3	chr1_226296732_226300348	0.003426
ACBD3	chr1_226308348_226310748	0.006508
ACBD3	chr1_226311316_226311610	0.006508
ACBD3	chr1_226312466_226313152	0.006508
ACBD3	chr1_226314644_226316092	0.00743
ACBD3	chr1_226322583_226323992	0.00758
ACBD4	chr17_43204596_43206039	0.019102
ACBD4	chr17_43206828_43207800	0.019102
ACBD4	chr17_43354588_43356070	0.002815
ACBD6	chr1_180125263_180127963	0.000891
ACBD6	chr1_180135454_180139210	0.001059
ACBD6	chr1_182112165_182114289	0.000079
ACBD7	chr10_14595502_14597120	0.000961
ACBD7	chr10_14968123_14969149	0.002307
ACBD7	chr10_15126165_15127310	0.028955
ACBD7-DCLRE1CP1	chr10_14595502_14597120	0.000961
ACBD7-DCLRE1CP1	chr10_14968123_14969149	0.002307
ACBD7-DCLRE1CP1	chr10_15126165_15127310	0.028955
ACD	chr16_67554729_67555927	0.008026
ACER2	chr9_19183688_19184915	0.002208
ACER2	chr9_19397632_19398324	0.018204
ACER2	chr9_19404220_19405112	0.041346
ACER3	chr11_76498927_76500363	0.003794
ACER3	chr11_76547257_76547694	0.008148
ACER3	chr11_76630984_76631731	0.005071
ACER3	chr11_76673673_76674836	0.002968
ACER3	chr11_76782975_76785529	0.001345
ACIN1	chr14_23568600_23568964	0.033584
ACKR3	chr2_237475843_237477436	0.059851
ACKR3	chr2_238397722_238399438	0.000314
ACLY	chr17_39928028_39930516	0.0027
ACLY	chr17_40073467_40073935	0.034236
ACO1	chr9_32378437_32379822	0.033197
ACO1	chr9_32425925_32427754	0.006365
ACO1	chr9_33160858_33162067	0.000211
ACO2	chr22_41808493_41811009	0.007363
ACO2	chr22_41813720_41815080	0.007354
ACO2	chr22_41839986_41841739	0.013425
ACO2	chr22_41843878_41844901	0.013425
ACO2	chr22_41919464_41921103	0.006712
ACOT1	chr14_73928272_73929297	0.00187
ACOT11	chr1_54737868_54740123	0.001321
ACOT11	chr1_54762950_54765067	0.001779
ACOT11	chr1_54953152_54956410	0.002328
ACOT11	chr1_55007336_55009250	0.033202
ACOT11	chr1_55029739_55031707	0.009941
ACOT11	chr1_55046711_55047950	0.004988
ACOT13	chr6_24720385_24722389	0.004137
ACOT2	chr14_73928272_73929297	0.002396
ACOT2	chr14_74207278_74212239	0.001784
ACOT4	chr14_73928272_73929297	0.002132
ACOT8	chr20_43968514_43973307	0.001405
ACOT8	chr20_44407023_44408624	0.002053
ACOT8	chr20_44489156_44490359	0.042756
ACOT9	chrX_23802313_23803654	0.00596
ACOT9	chrX_23808083_23808849	0.004386
ACOT9	chrX_23815150_23816280	0.004036
ACOT9	chrX_23821895_23822885	0.003947
ACOT9	chrX_23824711_23826409	0.003843
ACOT9	chrX_23917845_23921035	0.006387
ACOX1	chr17_73979387_73980291	0.047842
ACOX2	chr3_58105832_58106598	0.000532
ACOX2	chr3_58160677_58161965	0.001399
ACOX2	chr3_58518459_58518891	0.028982
ACOX3	chr4_7807239_7809522	0.000521
ACOX3	chr4_8436467_8438016	0.02867
ACOX3	chr4_8438939_8439936	0.02867
ACOX3	chr4_8440544_8441240	0.02867
ACOX3	chr4_8452943_8453879	0.014938
ACOX3	chr4_8535717_8536671	0.002957
ACOX3	chr4_9153607_9155913	0.000824
ACP1	chr2_280369_281593	0.006675
ACP2	chr11_47255338_47257196	0.015383
ACP2	chr11_47275811_47277079	0.051498
ACP2	chr11_47280760_47281543	0.021534
ACP5	chr19_11691058_11693272	0.037591
ACP6	chr1_147070300_147073040	0.003157
ACPP	chr3_132002171_132003415	0.005393
ACPP	chr3_132003592_132004898	0.005393
ACPP	chr3_132043949_132044881	0.041094
ACRBP	chr12_6444141_6447651	0.001208
ACRBP	chr12_6444141_6447651	0.000694
ACRBP	chr12_6721497_6724260	0.008958
ACRBP	chr12_6762570_6762770	0.053236
ACRBP	chr12_6872834_6874047	0.003001
ACSF2	chr17_48378935_48379881	0.001851
ACSF2	chr17_48498708_48499551	0.041564
ACSF2	chr17_48517484_48518475	0.015934
ACSF2	chr17_48611097_48612134	0.002291
ACSF2	chr17_48618405_48621400	0.001833
ACSF3	chr16_89156651_89157246	0.034243
ACSF3	chr16_89169165_89170107	0.038372
ACSL1	chr4_185267909_185271160	0.000733
ACSL1	chr4_185304631_185308797	0.00042
ACSL1	chr4_185666668_185668988	0.005123
ACSL1	chr4_185669251_185669808	0.005123
ACSL3	chr2_223573684_223574651	0.005285
ACSL3	chr2_223660818_223663252	0.005111
ACSL3	chr2_223702169_223702910	0.007046
ACSL3	chr2_223707008_223707941	0.00932
ACSL3	chr2_223742723_223744453	0.011735
ACSL4	chrX_106984061_106986535	0.000066
ACSL4	chrX_109073462_109075129	0.004742
ACSL4	chrX_109115104_109115909	0.003485
ACSL4	chrX_109255863_109256905	0.001016
ACSL5	chr10_112605005_112606523	0.000638
ACSL5	chr10_114119885_114122923	0.010429
ACSL5	chr10_114139346_114140216	0.037135
ACSL5	chr10_114142266_114143624	0.02806
ACSL5	chr10_114151052_114151757	0.009848
ACSL5	chr10_114832658_114834438	0.000721
ACSM3	chr16_20684507_20688326	0.001885
ACSM3	chr16_20785953_20786691	0.01768
ACSM3	chr16_22200688_22204330	0.000154
ACSM5	chr16_19764863_19766526	0.000536
ACSM5	chr16_19819358_19821504	0.000794
ACSM5	chr16_20397012_20398301	0.006916
ACSM5	chr16_20410376_20411231	0.017374
ACSM5	chr16_20412465_20412665	0.017374
ACSM5	chr16_20412881_20413319	0.017374
ACSM5	chr16_20684507_20688326	0.00199
ACSM5	chr16_22200688_22204330	0.000041
ACSM6	chr10_96931850_96932050	0.037278
ACSM6	chr10_96942984_96944106	0.013936
ACSM6	chr10_97035431_97037360	0.002593
ACSM6	chr10_97067468_97069086	0.002146
ACSS1	chr20_24980686_24981653	0.00771
ACSS1	chr20_24997703_24998753	0.009036
ACSS1	chr20_25019928_25021488	0.013263
ACSS1	chr20_25028434_25028761	0.017137
ACSS1	chr20_25029132_25029333	0.017137
ACSS1	chr20_25033912_25035171	0.036775
ACSS1	chr20_25036655_25037197	0.036775
ACSS1	chr20_25042072_25042346	0.028267
ACSS2	chr20_33526102_33526632	0.008893
ACSS3	chr12_79940167_79942309	0.00015
ACSS3	chr12_81382580_81383053	0.002099
ACSS3	chr12_83198193_83199782	0.000035
ACTA2-AS1	chr10_90600598_90601322	0.006806
ACTA2-AS1	chr10_90686024_90687483	0.028923
ACTA2-AS1	chr10_90694372_90695802	0.028749
ACTB	chr7_5562508_5566848	0.028058
ACTB	chr7_5571259_5572883	0.059924
ACTB	chr7_5588874_5589497	0.025774
ACTB	chr7_5594288_5598999	0.022963
ACTB	chr7_5594288_5598999	0.01803
ACTG1	chr17_79315639_79320963	0.007053
ACTG1	chr17_79338612_79340454	0.002572
ACTG1	chr17_79365476_79368237	0.006615
ACTG1	chr17_79473142_79477546	0.055071
ACTG1	chr17_79480979_79482725	0.036841
ACTL10	chr20_32235060_32237452	0.012611
ACTL10	chr20_32240860_32243095	0.020102
ACTL10	chr20_32251150_32253000	0.041048
ACTL10	chr20_32255789_32255993	0.024075
ACTL6A	chr3_179264538_179265347	0.006083
ACTN1	chr14_69402420_69403541	0.006176
ACTN1	chr14_69444024_69445016	0.028831
ACTN1-AS1	chr14_69402420_69403541	0.006176
ACTN1-AS1	chr14_69444024_69445016	0.028831
ACTN4	chr19_39127314_39128392	0.020899
ACTN4	chr19_39139362_39141422	0.033975
ACTN4	chr19_39141587_39144406	0.033975
ACTN4	chr19_39148265_39150786	0.017619
ACTN4	chr19_39152723_39152958	0.013112
ACTN4	chr19_39173439_39175461	0.008873
ACTR10	chr14_58704693_58707538	0.007689
ACTR1A	chr10_104401597_104403189	0.003167
ACTR1A	chr10_104417600_104418786	0.002896
ACTR1B	chr2_99485057_99486744	0.000322
ACTR2	chr2_64976665_64979457	0.000446
ACTR2	chr2_65302417_65303837	0.004023
ACTR2	chr2_65412858_65414675	0.004012
ACTR2	chr2_65662478_65664370	0.0021
ACTR3	chr2_114633855_114634783	0.011817
ACTR3	chr2_114635043_114636660	0.016498
ACTR3	chr2_114643858_114644874	0.03477
ACTR3	chr2_114651872_114652323	0.024596
ACTR3B	chr7_151547711_151549227	0.000424
ACTR3C	chr7_150017793_150018456	0.03961
ACTR3C	chr7_150036443_150037709	0.01569
ACTR3C	chr7_150052312_150052931	0.009181
ACTR3C	chr7_150103813_150104537	0.005309
ACTR6	chr12_100557154_100558193	0.007696
ACTR6	chr12_102001625_102002852	0.000189
ACTR8	chr3_53876476_53879245	0.004511
ACTRT3	chr3_169385812_169387543	0.001607
ACVR1	chr2_157190264_157193472	0.000178
ACVR1	chr2_158639752_158642015	0.004899
ACVR1	chr2_158705954_158706442	0.008508
ACVR1	chr2_158737510_158737883	0.024133
ACVR1B	chr12_52348163_52349297	0.059264
ACVR1B	chr12_52426071_52427570	0.002889
ACVR1C	chr2_157190264_157193472	0.000042
ACVR1C	chr2_157255639_157258218	0.000314
ACVR1C	chr2_158309444_158310743	0.001246
ACVR2A	chr2_148608994_148609430	0.025239
ACVR2B	chr3_38500462_38501485	0.045232
ACVR2B-AS1	chr3_38500462_38501485	0.045232
ACY1	chr3_52250488_52251718	0.002255
ACY3	chr11_67399427_67400472	0.01729
ACYP1	chr14_75724802_75727356	0.00172
ACYP2	chr2_54796038_54800628	0.001443
ACYP2	chr2_54806372_54807791	0.001988
ACYP2	chr2_54845917_54846974	0.002007
ACYP2	chr2_54899668_54901336	0.00202
ADA	chr20_43270745_43273787	0.014666
ADA	chr20_43274191_43276243	0.031131
ADA	chr20_43276697_43277028	0.031131
ADA	chr20_43277868_43278068	0.031131
ADA	chr20_43968514_43973307	0.000334
ADA	chr20_44407023_44408624	0.000298
ADAM10	chr15_58731969_58734733	0.002903
ADAM15	chr1_154972241_154974117	0.007656
ADAM15	chr1_154988450_154990673	0.008806
ADAM15	chr1_155015651_155018117	0.044029
ADAM15	chr1_155056592_155059170	0.008729
ADAM17	chr2_9318226_9320526	0.000842
ADAM17	chr2_9705195_9706200	0.017588
ADAM17	chr2_9747796_9748889	0.005901
ADAM19	chr5_156873759_156874833	0.001413
ADAM19	chr5_156938299_156939355	0.003655
ADAM19	chr5_156961961_156963080	0.00569
ADAM19	chr5_156989898_156991678	0.01379
ADAM19	chr5_157339535_157340922	0.000534
ADAM28	chr8_24075655_24076749	0.001725
ADAM28	chr8_24129350_24129994	0.00635
ADAM28	chr8_24138119_24138881	0.010716
ADAM8	chr10_134220089_134223013	0.000874
ADAM8	chr10_134231419_134237239	0.001062
ADAM8	chr10_134497812_134499762	0.001002
ADAM8	chr10_134587719_134589056	0.000393
ADAM8	chr10_135070859_135073533	0.014044
ADAM8	chr10_135074367_135076562	0.016774
ADAM8	chr10_135091436_135093039	0.053296
ADAM9	chr8_38591845_38593401	0.001028
ADAM9	chr8_38792985_38796447	0.003502
ADAM9	chr8_38855911_38857753	0.016713
ADAM9	chr8_38858541_38859201	0.016713
ADAM9	chr8_38861457_38862885	0.009587
ADAM9	chr8_38895337_38896812	0.007166
ADAMTS1	chr21_27370119_27371036	0.000636
ADAMTS1	chr21_28213217_28213536	0.028751
ADAMTS1	chr21_28214680_28216668	0.028751
ADAMTS1	chr21_28218729_28219185	0.028751
ADAMTS10	chr19_7683366_7685320	0.000222
ADAMTS10	chr19_8590074_8592030	0.002645
ADAMTS12	chr5_32231949_32234813	0.000129
ADAMTS12	chr5_34001147_34001991	0.001688
ADAMTS12	chr5_34486298_34488081	0.000607
ADAMTS12	chr5_34585430_34586975	0.000209
ADAMTS13	chr9_136291208_136291408	0.048213
ADAMTS15	chr11_130304149_130306370	0.007225
ADAMTS15	chr11_130319647_130321721	0.032621
ADAMTS15	chr11_130325383_130326025	0.014849
ADAMTS15	chr11_130347545_130349219	0.007124
ADAMTS15	chr11_130380211_130380695	0.004292
ADAMTS15	chr11_130391772_130393866	0.004225
ADAMTS15	chr11_130425281_130425624	0.003647
ADAMTS15	chr11_130632438_130633238	0.002861
ADAMTS17	chr15_100879015_100879854	0.025864
ADAMTS19	chr5_128776076_128776518	0.006157
ADAMTS2	chr5_177757840_177759537	0.000973
ADAMTS4	chr1_161170105_161171116	0.036294
ADAMTS4	chr1_161176440_161177297	0.017792
ADAMTS4	chr1_161359155_161360712	0.00633
ADAMTS4	chr1_161368603_161370648	0.003481
ADAMTS5	chr21_27306440_27307898	0.000149
ADAMTS5	chr21_27370119_27371036	0.000209
ADAMTS5	chr21_28214680_28216668	0.002129
ADAMTS5	chr21_28218729_28219185	0.002129
ADAMTS5	chr21_28318062_28319553	0.008202
ADAMTS5	chr21_28334110_28338345	0.036596
ADAMTS6	chr5_64329945_64332577	0.002886
ADAMTS6	chr5_64776034_64776747	0.030998
ADAMTS7	chr15_78304902_78305843	0.000248
ADAMTS7	chr15_79100923_79101337	0.052763
ADAMTS7	chr15_79242547_79244730	0.001538
ADAMTS9	chr3_64671551_64672447	0.031567
ADAMTS9-AS2	chr3_64671551_64672447	0.031567
ADAMTSL1	chr9_18393233_18394423	0.003131
ADAMTSL1	chr9_19183688_19184915	0.000381
ADAMTSL1	chr9_19201659_19202821	0.000543
ADAMTSL1	chr9_19404220_19405112	0.000565
ADAMTSL3	chr15_83584887_83588589	0.000429
ADAMTSL3	chr15_84325930_84326257	0.046265
ADAMTSL3	chr15_84327280_84328519	0.046265
ADAMTSL3	chr15_85382314_85384720	0.000175
ADAMTSL3	chr15_86122161_86126392	0.000028
ADAMTSL4	chr1_150504587_150505783	0.015008
ADAMTSL4	chr1_150515913_150516980	0.036787
ADAMTSL4	chr1_150532358_150536914	0.021148
ADAMTSL4	chr1_150532358_150536914	0.010949
ADAMTSL4	chr1_150539504_150546025	0.008323
ADAMTSL4-AS1	chr1_150532358_150536914	0.011223
ADAMTSL4-AS1	chr1_150532358_150536914	0.019714
ADAMTSL4-AS1	chr1_150539504_150546025	0.042195
ADAMTSL4-AS1	chr1_150549386_150550921	0.042195
ADAP2	chr17_29257613_29257813	0.018539
ADAP2	chr17_29261065_29261379	0.014973
ADAR	chr1_154972241_154974117	0.001718
ADARB1	chr21_45625830_45628563	0.000209
ADAT1	chr16_74763469_74764889	0.000319
ADAT1	chr16_74777007_74778195	0.0003
ADAT1	chr16_75098283_75099993	0.000728
ADAT1	chr16_75278050_75280216	0.001246
ADAT1	chr16_75283874_75284473	0.001422
ADAT1	chr16_75338315_75340935	0.001017
ADAT2	chr6_143778144_143779549	0.029061
ADAT2	chr6_144536191_144539257	0.000466
ADAT3	chr19_1907387_1908634	0.051841
