gene	enhancer	hic_contact
ACP1	chr2_162396_164076	0.002166
ACP1	chr2_175122_177299	0.002935
ACP1	chr2_289184_290562	0.004877
ACP1	chr2_567464_569145	0.000748
ACP1	chr2_690471_691151	0.000599
ACP1	chr2_1745522_1747211	0.000561
ACP1	chr2_1820272_1821901	0.000476
ACP2	chr11_47275811_47277079	0.051498
ACP6	chr1_146986769_146987902	0.003635
ACP6	chr1_147070300_147073040	0.003157
ACRBP	chr12_6721497_6724260	0.008958
ACRBP	chr12_6872834_6874047	0.003001
ACSF2	chr17_48286750_48288629	0.001292
ACSF2	chr17_48366639_48368201	0.001676
ACSF2	chr17_48498708_48499551	0.041564
ACSF3	chr16_89150847_89151680	0.020011
ACSF3	chr16_89306467_89308900	0.002712
ACSL1	chr4_185666668_185668988	0.005123
ACSL1	chr4_185684431_185685198	0.004505
ACSL1	chr4_186487532_186489773	0.000354
ACSL3	chr2_223726753_223727360	0.033114
ACSL3	chr2_223918254_223919568	0.001178
ACSL4	chrX_108970394_108971773	0.019676
ACSL4	chrX_109062107_109063295	0.005039
ACSL4	chrX_109083011_109084377	0.004796
ACSM3	chr16_20684507_20688326	0.001885
ACSM3	chr16_20862353_20863417	0.002112
ACSM3	chr16_22200688_22204330	0.000154
ACSM5	chr16_20684507_20688326	0.00199
ACSM5	chr16_22200688_22204330	0.000041
ACSS1	chr20_25019928_25021488	0.013263
ACSS1	chr20_25033912_25035171	0.036775
ACSS1	chr20_25289484_25292605	0.001941
ACSS2	chr20_33296332_33299073	0.0011
ACSS2	chr20_33850792_33852023	0.003643
ACSS3	chr12_80580031_80581888	0.0004
ACSS3	chr12_81472934_81473383	0.028841
ACSS3	chr12_81473510_81474764	0.028841
ACSS3	chr12_81602519_81603996	0.001986
ACSS3	chr12_81639279_81640329	0.001788
ACTA2	chr10_90740055_90741469	0.013269
ACTA2	chr10_90741907_90743338	0.013269
ACTA2	chr10_90745277_90747363	0.025622
ACTA2-AS1	chr10_90686024_90687483	0.028923
ACTA2-AS1	chr10_90694372_90695802	0.028923
ACTA2-AS1	chr10_90694372_90695802	0.028749
ACTA2-AS1	chr10_90740055_90741469	0.007189
ACTA2-AS1	chr10_90741907_90743338	0.007189
ACTB	chr7_5571259_5572883	0.059924
ACTB	chr7_5594288_5598999	0.01803
ACTC1	chr15_34806353_34808725	0.001227
ACTC1	chr15_35068963_35069214	0.010278
ACTC1	chr15_35434095_35435123	0.000495
ACTG1	chr17_79315639_79320963	0.007053
ACTG1	chr17_79376664_79378629	0.005103
ACTG2	chr2_74065565_74066773	0.004951
ACTG2	chr2_74096917_74097736	0.009691
ACTG2	chr2_74122012_74122607	0.040173
ACTG2	chr2_74124504_74125410	0.032926
ACTN1	chr14_69404470_69407586	0.006376
ACTN1	chr14_69418869_69420201	0.008264
ACTN1	chr14_69421856_69422724	0.009248
ACTN1	chr14_69435948_69437763	0.014013
ACTN1	chr14_69442885_69443677	0.028831
ACTN1	chr14_69444024_69445016	0.028831
ACTN1-AS1	chr14_69404470_69407586	0.006376
ACTN1-AS1	chr14_69418869_69420201	0.008264
ACTN1-AS1	chr14_69421856_69422724	0.009248
ACTN1-AS1	chr14_69435948_69437763	0.014013
ACTN1-AS1	chr14_69442885_69443677	0.028831
ACTN1-AS1	chr14_69444024_69445016	0.028831
ACTN2	chr1_235122135_235124546	0.000015
ACTN2	chr1_236134402_236136056	0.000279
ACTN3	chr11_66078789_66081686	0.00131
ACTN4	chr19_39139362_39141422	0.053459
ACTN4	chr19_39139362_39141422	0.033975
ACTN4	chr19_39141587_39144406	0.033975
ACTN4	chr19_39145179_39145687	0.017619
ACTN4	chr19_39148265_39150786	0.017619
ACTN4	chr19_39154600_39155773	0.013112
ACTN4	chr19_39156226_39158804	0.012368
ACTN4	chr19_39161735_39162549	0.011828
ACTN4	chr19_39173439_39175461	0.008873
ACTN4	chr19_39182287_39183013	0.008909
ACTR10	chr14_58704693_58707538	0.007689
ACTR1A	chr10_104405252_104407712	0.004929
ACTR1B	chr2_98279111_98279494	0.027948
ACTR2	chr2_64976665_64979457	0.000446
ACTR2	chr2_64993844_64997173	0.000647
ACTR2	chr2_65662478_65664370	0.0021
ACTR3	chr2_114575417_114576721	0.004683
ACTR3B	chr7_151156143_151158419	0.000369
ACTR3C	chr7_150032093_150033272	0.019032
ACTR3C	chr7_150036443_150037709	0.01569
ACTR5	chr20_36712628_36713968	0.000361
ACTR5	chr20_36736363_36739180	0.000294
ACTRT3	chr3_169480728_169481650	0.033418
ACVR1	chr2_157190264_157193472	0.000178
ACVR1	chr2_158687237_158689104	0.004794
ACVR1	chr2_158751274_158752350	0.007939
ACVR1B	chr12_52426071_52427570	0.002889
ACVR1C	chr2_157190264_157193472	0.000042
ACVR1C	chr2_157255639_157258218	0.000314
ACVR1C	chr2_158687237_158689104	0.001018
ACVR1C	chr2_159809763_159811278	0.000285
ACVR2A	chr2_148604029_148604577	0.025239
ACVR2A	chr2_148617320_148618188	0.009828
ACVR2B	chr3_38500462_38501485	0.045232
ACVR2B	chr3_38501897_38502800	0.045232
ACVR2B-AS1	chr3_38500462_38501485	0.045232
ACVR2B-AS1	chr3_38501897_38502800	0.045232
ACVRL1	chr12_52298674_52300225	0.029453
ACVRL1	chr12_52298674_52300225	0.042859
ACVRL1	chr12_52426071_52427570	0.002162
ACVRL1	chr12_52436770_52440139	0.002331
ACY1	chr3_52010661_52010943	0.062524
ACYP1	chr14_75724802_75727356	0.00172
ACYP2	chr2_54786676_54788452	0.001388
ACYP2	chr2_54892523_54894478	0.002579
ACYP2	chr2_55338403_55340328	0.00053
ADA	chr20_43180929_43182549	0.002069
ADA	chr20_43200965_43202429	0.003193
ADA	chr20_43237748_43240270	0.004891
ADA	chr20_43270745_43273787	0.014666
ADAL	chr15_43608117_43609100	0.013739
ADAM15	chr1_154972241_154974117	0.007656
ADAM15	chr1_154988450_154990673	0.008806
ADAM15	chr1_155015651_155018117	0.044029
ADAM15	chr1_155056592_155059170	0.008729
ADAM17	chr2_9699065_9699524	0.037956
ADAM17	chr2_9703691_9703891	0.027674
ADAM17	chr2_9705195_9706200	0.017588
ADAM19	chr5_156943119_156944295	0.004913
ADAM19	chr5_156967212_156969063	0.005135
ADAM19	chr5_156970847_156971954	0.006066
ADAM19	chr5_156989898_156991678	0.01379
ADAM22	chr7_87674850_87675535	0.0023
ADAM23	chr2_206948246_206949821	0.000521
ADAM23	chr2_208006735_208009417	0.000335
ADAM23	chr2_208027806_208029629	0.000707
ADAM32	chr8_38626711_38628860	0.000534
ADAM32	chr8_38722017_38723501	0.001658
ADAM32	chr8_38792985_38796447	0.001084
ADAM32	chr8_38855911_38857753	0.002508
ADAM33	chr20_3656993_3658128	0.046269
ADAM33	chr20_3659445_3659645	0.046269
ADAM33	chr20_3660482_3661161	0.046417
ADAM33	chr20_3667051_3669065	0.046417
ADAM33	chr20_3708012_3708708	0.009069
ADAM33	chr20_3791802_3793210	0.00303
ADAM9	chr8_38626711_38628860	0.001906
ADAM9	chr8_38722017_38723501	0.004379
ADAM9	chr8_38792985_38796447	0.003502
ADAM9	chr8_38855911_38857753	0.016713
ADAMTS1	chr21_28167662_28169087	0.003262
ADAMTS1	chr21_28172662_28174219	0.003172
ADAMTS1	chr21_28214680_28216668	0.028751
ADAMTS1	chr21_28221531_28223228	0.024529
ADAMTS10	chr19_8676699_8678053	0.053722
ADAMTS10	chr19_8680193_8680888	0.04388
ADAMTS12	chr5_34496292_34497910	0.000245
ADAMTS15	chr11_130273130_130274240	0.002756
ADAMTS15	chr11_130304149_130306370	0.007225
ADAMTS15	chr11_130312571_130313473	0.028669
ADAMTS15	chr11_130319647_130321721	0.032621
ADAMTS15	chr11_130327446_130328081	0.014849
ADAMTS15	chr11_130347545_130349219	0.007124
ADAMTS15	chr11_130391772_130393866	0.004225
ADAMTS15	chr11_130472222_130472988	0.003225
ADAMTS15	chr11_130476128_130477495	0.003056
ADAMTS15	chr11_130544591_130546234	0.003115
ADAMTS15	chr11_130699672_130702131	0.005467
ADAMTS15	chr11_130766889_130768247	0.002477
ADAMTS17	chr15_100465503_100467215	0.003867
ADAMTS17	chr15_100665628_100666470	0.002195
ADAMTS17	chr15_100879015_100879854	0.025864
ADAMTS17	chr15_101260895_101262915	0.001012
ADAMTS19	chr5_128792415_128792831	0.025369
ADAMTS19	chr5_128835229_128836072	0.00326
ADAMTS19-AS1	chr5_128792415_128792831	0.025369
ADAMTS19-AS1	chr5_128835229_128836072	0.00326
ADAMTS2	chr5_178692183_178693340	0.004675
ADAMTS2	chr5_178702535_178704100	0.003261
ADAMTS2	chr5_178741014_178742366	0.007031
ADAMTS2	chr5_178752860_178754277	0.008618
ADAMTS2	chr5_178769502_178770684	0.05493
ADAMTS2	chr5_179245049_179246891	0.000375
ADAMTS3	chr4_73758337_73759521	0.001442
ADAMTS4	chr1_161176440_161177297	0.017792
ADAMTS4	chr1_161359155_161360712	0.00633
ADAMTS4	chr1_161368603_161370648	0.003481
ADAMTS5	chr21_28334110_28338345	0.036596
ADAMTS6	chr5_64329945_64332577	0.002886
ADAMTS6	chr5_64778809_64779916	0.030998
ADAMTS7	chr15_79151752_79153684	0.004166
ADAMTS8	chr11_130273130_130274240	0.007185
ADAMTS8	chr11_130277451_130278289	0.008895
ADAMTS8	chr11_130290122_130291075	0.030745
ADAMTS8	chr11_130304149_130306370	0.026389
ADAMTS8	chr11_130347545_130349219	0.002826
ADAMTS8	chr11_130391772_130393866	0.001993
ADAMTS8	chr11_130476128_130477495	0.002014
ADAMTS8	chr11_130544591_130546234	0.001572
ADAMTS8	chr11_130766889_130768247	0.005963
ADAMTS9-AS1	chr3_64533642_64534689	0.009483
ADAMTS9-AS1	chr3_64549504_64550022	0.03948
ADAMTS9-AS1	chr3_64597901_64599294	0.003968
ADAMTSL1	chr9_18393233_18394423	0.003131
ADAMTSL1	chr9_18437168_18439036	0.004578
ADAMTSL1	chr9_18446652_18448347	0.00677
ADAMTSL1	chr9_18489912_18491486	0.007042
ADAMTSL1	chr9_18542970_18544720	0.002485
ADAMTSL3	chr15_84354495_84354895	0.005373
ADAMTSL3	chr15_84361443_84364320	0.004518
ADAMTSL3	chr15_86249391_86252559	0.00001
ADAMTSL4	chr1_150532358_150536914	0.021148
ADAMTSL4	chr1_150539504_150546025	0.008323
ADAMTSL4-AS1	chr1_150532358_150536914	0.011223
ADAMTSL4-AS1	chr1_150539504_150546025	0.042195
ADAMTSL4-AS1	chr1_150549386_150550921	0.041282
ADAMTSL5	chr19_1250887_1255461	0.001338
ADAMTSL5	chr19_1507239_1508983	0.037449
ADAP2	chr17_28926454_28928582	0.000918
ADAP2	chr17_29875802_29877941	0.000552
ADAP2	chr17_29897856_29899081	0.000462
ADARB1	chr21_46377775_46379306	0.005695
ADARB1	chr21_46500209_46500409	0.016119
ADARB1	chr21_46500893_46502097	0.016119
ADARB1	chr21_46540862_46541482	0.008133
ADARB1	chr21_46548554_46550722	0.005501
ADARB1	chr21_46783722_46785062	0.000946
ADAT1	chr16_75278050_75280216	0.001246
ADAT1	chr16_75550067_75551764	0.00386
ADAT1	chr16_75624571_75626114	0.007698
ADAT2	chr6_143267329_143269370	0.001476
ADAT2	chr6_144063970_144068853	0.000633
ADAT2	chr6_144536191_144539257	0.000466
ADAT3	chr19_1873133_1877014	0.009553
ADAT3	chr19_2041154_2043561	0.003681
ADAT3	chr19_2056121_2057151	0.00333
ADAT3	chr19_2059227_2063058	0.00409
ADCK1	chr14_77383572_77387281	0.00048
ADCK1	chr14_78107027_78109052	0.001401
ADCK2	chr7_140241027_140242424	0.003039
ADCK2	chr7_140325798_140326857	0.003227
ADCK2	chr7_140337752_140338771	0.003703
ADCY2	chr5_5979515_5980788	0.000372
ADCY2	chr5_6704001_6705832	0.000298
ADCY2	chr5_7391315_7392882	0.021147
ADCY2	chr5_7394334_7395215	0.021147
ADCY2	chr5_7813339_7814259	0.002336
ADCY3	chr2_25077843_25079909	0.004692
ADCY3	chr2_25149167_25150454	0.015758
ADCY4	chr14_24900172_24901548	0.015006
ADCY5	chr3_123109708_123110934	0.006137
ADCY5	chr3_123130958_123132676	0.00692
ADCY5	chr3_123371116_123373011	0.00072
ADCY5	chr3_123438573_123439853	0.001052
ADCY6	chr12_49173123_49176501	0.022845
ADCY6	chr12_49188370_49190190	0.030001
ADCY6	chr12_49204649_49205567	0.009953
ADCY9	chr16_4162241_4163126	0.044946
ADCY9	chr16_4233043_4234827	0.007589
ADCYAP1R1	chr7_31095316_31095516	0.03154
ADD1	chr4_2802472_2803776	0.008083
ADD1	chr4_2838949_2840350	0.01938
ADD1	chr4_2854125_2854810	0.051058
ADD3	chr10_111752142_111752830	0.011592
ADD3-AS1	chr10_111752142_111752830	0.011592
ADGRA2	chr8_37638329_37640195	0.010795
ADGRA2	chr8_37640475_37641794	0.019648
ADGRA2	chr8_37643474_37644473	0.019648
ADGRA2	chr8_37655541_37656680	0.024136
ADGRA2	chr8_37658581_37662561	0.024136
ADGRA2	chr8_37658581_37662561	0.01557
ADGRA2	chr8_37677615_37680464	0.011327
ADGRA3	chr4_22513966_22514388	0.028941
ADGRA3	chr4_22679591_22681526	0.001979
ADGRD1	chr12_131407061_131407812	0.005883
ADGRD1	chr12_131409817_131410520	0.007729
ADGRD1	chr12_131430250_131431208	0.032037
ADGRD1	chr12_131436521_131437438	0.032048
ADGRD1	chr12_131446369_131447449	0.015409
ADGRD1	chr12_131849967_131851187	0.001064
ADGRD1	chr12_132380193_132381771	0.000456
ADGRE5	chr19_14480229_14481660	0.022993
ADGRE5	chr19_14482118_14483050	0.022993
ADGRE5	chr19_14485607_14487366	0.042009
ADGRE5	chr19_14490501_14490821	0.04935
ADGRE5	chr19_14494412_14495829	0.04935
ADGRE5	chr19_14516162_14517717	0.012236
ADGRF3	chr2_26521085_26523770	0.004474
ADGRF4	chr6_47051048_47053009	0.000481
ADGRF4	chr6_47667688_47668799	0.026827
ADGRG1	chr16_57333210_57335328	0.001099
ADGRG1	chr16_57655408_57657853	0.04454
ADGRG1	chr16_57658673_57659042	0.04454
ADGRG1	chr16_57670997_57672179	0.021592
ADGRL3	chr4_61615250_61615450	0.000626
ADGRL3	chr4_62079966_62080166	0.007121
ADGRL4	chr1_78297338_78299692	0.000031
ADGRL4	chr1_79409925_79410125	0.00324
ADGRL4	chr1_79478320_79478597	0.027866
ADH1B	chr4_100221582_100223159	0.006893
ADH1B	chr4_100235903_100236240	0.02742
ADH1B	chr4_100244918_100246688	0.031935
ADH1B	chr4_100282544_100283414	0.003724
ADH1B	chr4_100303850_100306147	0.003954
ADH1B	chr4_100315904_100316679	0.002486
ADH1C	chr4_100221582_100223159	0.00391
ADH1C	chr4_100244918_100246688	0.006586
ADH1C	chr4_100266525_100266965	0.016321
