gene	enhancer	hic_contact
ABCB7	chrX_73754422_73757299	0.000647
ABCB7	chrX_75367294_75369047	0.000326
ABCB8	chr7_150685305_150686495	0.004657
ABCB8	chr7_150704489_150708305	0.008335
ABCB8	chr7_150784575_150785002	0.008196
ABCB8	chr7_150785334_150787072	0.005763
ABCB9	chr12_123467989_123470166	0.010278
ABCC1	chr16_16045840_16046626	0.040107
ABCC1	chr16_16049068_16049288	0.040107
ABCC1	chr16_16091995_16092806	0.007946
ABCC1	chr16_16115448_16116869	0.006722
ABCC1	chr16_16213861_16215211	0.003488
ABCC2	chr10_101538830_101540856	0.030679
ABCC3	chr17_48618405_48621400	0.005243
ABCC3	chr17_48715841_48717059	0.04004
ABCC3	chr17_48718052_48719100	0.04004
ABCC3	chr17_48737536_48739868	0.012051
ABCC4	chr13_95927510_95928665	0.008933
ABCC4	chr13_95931323_95931523	0.01023
ABCC4	chr13_95932645_95933861	0.01023
ABCC5	chr3_183893810_183895488	0.002854
ABCC5-AS1	chr3_183893810_183895488	0.002381
ABCD1	chrX_152991336_152993839	0.056974
ABCD1	chrX_153192747_153194289	0.003323
ABCD2	chr12_39300406_39300983	0.000267
ABCD3	chr1_94509780_94510823	0.002428
ABCD4	chr14_74765777_74766382	0.03709
ABCD4	chr14_74867908_74869699	0.003014
ABCD4	chr14_75743490_75744525	0.000177
ABCE1	chr4_146653200_146658193	0.000327
ABCE1	chr4_146856646_146858956	0.000343
ABCE1	chr4_147162366_147164439	0.000139
ABCF1	chr6_30509303_30510999	0.007337
ABCF1	chr6_30649520_30651137	0.00337
ABCF2	chr7_150948298_150950441	0.008311
ABCF3	chr3_183874173_183875259	0.009769
ABCF3	chr3_183893810_183895488	0.02023
ABCG1	chr21_43647543_43648880	0.018952
ABCG1	chr21_43650881_43651081	0.01569
ABCG1	chr21_43652422_43655511	0.01569
ABCG1	chr21_43655947_43656415	0.010868
ABCG2	chr4_89028297_89029503	0.004565
ABHD1	chr2_27303803_27305299	0.003729
ABHD1	chr2_28612294_28614719	0.000044
ABHD10	chr3_111439577_111439881	0.004731
ABHD10	chr3_111685489_111687129	0.01248
ABHD11-AS1	chr7_73139885_73140831	0.042613
ABHD12	chr20_25289484_25292605	0.008938
ABHD13	chr13_107569475_107572659	0.000251
ABHD13	chr13_108865072_108865587	0.026589
ABHD14A	chr3_52086758_52088074	0.003559
ABHD14A-ACY1	chr3_52086758_52088074	0.003559
ABHD14B	chr3_52086758_52088074	0.003559
ABHD15	chr17_27899339_27900714	0.02372
ABHD16A	chr6_31694898_31695859	0.013602
ABHD16A	chr6_31702029_31703306	0.011573
ABHD16A	chr6_31788485_31790774	0.004831
ABHD17A	chr19_1854476_1858309	0.007813
ABHD17A	chr19_1873133_1877014	0.015879
ABHD17A	chr19_1873133_1877014	0.020366
ABHD17A	chr19_1896509_1898639	0.027927
ABHD17B	chr9_73024814_73028544	0.000361
ABHD17B	chr9_73033038_73037630	0.000399
ABHD17B	chr9_73033038_73037630	0.000344
ABHD17B	chr9_73215304_73219585	0.000423
ABHD17C	chr15_81002940_81003140	0.008628
ABHD17C	chr15_81024710_81025350	0.004019
ABHD2	chr15_89633812_89634933	0.031936
ABHD2	chr15_89676069_89677109	0.007058
ABHD2	chr15_89679536_89680930	0.007104
ABHD3	chr18_19926395_19930213	0.000182
ABHD4	chr14_23475161_23477009	0.001377
ABHD4	chr14_23769727_23771068	0.00029
ABHD6	chr3_58174947_58175147	0.007828
ABHD6	chr3_58184076_58184913	0.006504
ABHD6	chr3_58186166_58187583	0.006914
ABHD6	chr3_58200183_58201342	0.011464
ABHD6	chr3_58202470_58203595	0.011464
ABHD6	chr3_58235068_58236336	0.01172
ABHD6	chr3_58273189_58273940	0.007375
ABI1	chr10_26855638_26856467	0.001635
ABI2	chr2_204557011_204557211	0.000759
ABI3	chr17_47268954_47271892	0.020026
ABI3	chr17_47294120_47295065	0.045926
ABI3	chr17_47295276_47297253	0.020741
ABI3	chr17_47337024_47338674	0.005247
ABL1	chr9_133721101_133723623	0.023674
ABL2	chr1_179098280_179099702	0.004735
ABLIM1	chr10_116063522_116065172	0.001867
ABLIM1	chr10_116103347_116104376	0.001524
ABLIM1	chr10_116256184_116260146	0.00795
ABLIM1	chr10_116300658_116302175	0.010941
ABLIM2	chr4_8127358_8130505	0.005482
ABLIM2	chr4_8134836_8135461	0.00712
ABLIM2	chr4_8135781_8135981	0.00712
ABLIM2	chr4_8143638_8147868	0.009158
ABLIM2	chr4_8169151_8169958	0.030706
ABLIM2	chr4_8184680_8185529	0.008165
ABLIM2	chr4_8192722_8193633	0.007418
ABLIM3	chr5_148585262_148586078	0.005233
ABLIM3	chr5_148607978_148609806	0.009132
ABO	chr9_136132333_136133802	0.012213
ABR	chr17_1025692_1026753	0.005905
ABR	chr17_1100427_1102067	0.009956
ABR	chr17_1156960_1157747	0.011925
ABR	chr17_1170562_1172463	0.006754
ABT1	chr6_26171233_26173869	0.001877
ABT1	chr6_27445737_27448038	0.00091
ABTB1	chr3_127398754_127399403	0.031274
ABTB1	chr3_127415006_127417603	0.00699
ABTB1	chr3_127420170_127421384	0.006027
ABTB1	chr3_127425145_127426345	0.005501
ABTB2	chr11_33914846_33916881	0.000863
ACAA2	chr18_47345955_47347393	0.041637
ACAD10	chr12_111846984_111849413	0.001708
ACAD10	chr12_111866306_111867080	0.001842
ACAD10	chr12_111867632_111869295	0.001842
ACAD10	chr12_111882011_111883652	0.001634
ACAD10	chr12_112211391_112214039	0.003622
ACAD10	chr12_112215069_112216004	0.00427
ACAD8	chr11_133903383_133905325	0.001971
ACAD8	chr11_133906231_133908075	0.002159
ACAD8	chr11_133920022_133921409	0.002256
ACAD8	chr11_134115265_134115807	0.031061
ACAD9	chr3_128335522_128337935	0.002808
ACAD9	chr3_128398243_128400997	0.003363
ACAD9	chr3_128734196_128736578	0.001459
ACADS	chr12_121115397_121116686	0.005052
ACADS	chr12_121179770_121180229	0.009615
ACADS	chr12_121182884_121183084	0.009615
ACADVL	chr17_7117014_7119379	0.04133
ACAP2	chr3_194978373_194981950	0.001924
ACBD3	chr1_226296732_226300348	0.003426
ACBD3	chr1_226308348_226310748	0.004414
ACBD3	chr1_226308348_226310748	0.006508
ACBD4	chr17_43220574_43222220	0.022695
ACBD4	chr17_43305438_43307502	0.003781
ACBD6	chr1_181073571_181075892	0.001553
ACBD7	chr10_15126165_15127310	0.028955
ACBD7-DCLRE1CP1	chr10_15126165_15127310	0.028955
ACD	chr16_67554729_67555927	0.008026
ACD	chr16_67580715_67582922	0.007955
ACD	chr16_67706209_67708408	0.006544
ACER2	chr9_19128512_19130919	0.002112
ACER3	chr11_76478634_76482515	0.003118
ACER3	chr11_76509315_76510859	0.004427
ACER3	chr11_76534347_76535776	0.006134
ACHE	chr7_100484923_100485736	0.040435
ACIN1	chr14_23475161_23477009	0.004302
ACIN1	chr14_23769727_23771068	0.002605
ACKR1	chr1_159167065_159168116	0.037119
ACKR1	chr1_159168429_159168629	0.037119
ACKR3	chr2_237475843_237477436	0.059851
ACO1	chr9_33043421_33045163	0.000954
ACO1	chr9_33158384_33160768	0.000597
ACO2	chr22_41808493_41811009	0.007363
ACO2	chr22_41839986_41841739	0.013425
ACO2	chr22_41843878_41844901	0.013425
ACO2	chr22_41919464_41921103	0.006712
ACOT11	chr1_54737868_54740123	0.001321
ACOT11	chr1_54953152_54956410	0.002328
ACOT11	chr1_55007336_55009250	0.033202
ACOT13	chr6_24659039_24660211	0.014604
ACOT13	chr6_24720385_24722389	0.004137
ACOT13	chr6_25991861_25993671	0.000304
ACOT2	chr14_74207278_74212239	0.001784
ACOT2	chr14_74219190_74223687	0.001362
ACOT4	chr14_74207278_74212239	0.001372
ACOT4	chr14_74219190_74223687	0.001354
ACOT7	chr1_6408069_6409595	0.006323
ACOT7	chr1_6458005_6458205	0.029348
ACOT9	chrX_23767939_23768139	0.031254
ACOT9	chrX_23784087_23785781	0.009253
ACOT9	chrX_23917845_23921035	0.006387
ACOT9	chrX_24042083_24044302	0.001622
ACOX2	chr3_58202470_58203595	0.001428
ACOX2	chr3_58310194_58311741	0.003975
ACOX2	chr3_58518459_58518891	0.028982
ACOX2	chr3_58570123_58571533	0.00452
ACOX2	chr3_58614347_58615374	0.003528
ACOX3	chr4_8127358_8130505	0.001065
ACOX3	chr4_8192722_8193633	0.002237
ACOX3	chr4_9153607_9155913	0.000824
ACP2	chr11_47266345_47266839	0.044997
ACP2	chr11_47275811_47277079	0.051498
ACP2	chr11_47414201_47417367	0.002311
ACP5	chr19_11678605_11679551	0.026276
ACP5	chr19_11691058_11693272	0.037591
ACP6	chr1_145454003_145457954	0.000013
ACP6	chr1_147070300_147073040	0.003157
ACRBP	chr12_6721497_6724260	0.008958
ACRBP	chr12_6748161_6748992	0.024856
ACSF2	chr17_47268954_47271892	0.000228
ACSF3	chr16_89162984_89165441	0.038372
ACSF3	chr16_89180162_89182633	0.013966
ACSL1	chr4_185393057_185394660	0.000867
ACSL1	chr4_185740958_185741759	0.032293
ACSL1	chr4_185754263_185754926	0.036266
ACSL3	chr2_223656746_223657382	0.004695
ACSL3	chr2_223727899_223728281	0.033114
ACSL3	chr2_223776518_223778443	0.004598
ACSL4	chrX_108952286_108952919	0.005895
ACSL4	chrX_109025797_109027315	0.005324
ACSL4	chrX_109083011_109084377	0.004796
ACSL5	chr10_114119885_114122923	0.010429
ACSL5	chr10_114129014_114130061	0.012277
ACSL5	chr10_114148818_114149892	0.013923
ACSL6	chr5_131830982_131834667	0.000262
ACSM3	chr16_22200688_22204330	0.000154
ACSS1	chr20_25023528_25024361	0.013263
ACSS3	chr12_81271716_81271916	0.001452
ACSS3	chr12_81602519_81603996	0.001986
ACTA2-AS1	chr10_89620735_89622247	0.000577
ACTA2-AS1	chr10_90686024_90687483	0.028923
ACTA2-AS1	chr10_90694372_90695802	0.028749
ACTA2-AS1	chr10_90984425_90985239	0.004873
ACTB	chr7_5571259_5572883	0.059924
ACTB	chr7_5594288_5598999	0.022963
ACTB	chr7_5594288_5598999	0.01803
ACTG1	chr17_79315639_79320963	0.007053
ACTG1	chr17_79480979_79482725	0.036841
ACTL10	chr20_32251150_32253000	0.041048
ACTL10	chr20_32263324_32263584	0.015336
ACTL6A	chr3_179243999_179245813	0.004336
ACTN1	chr14_69444024_69445016	0.028831
ACTN1	chr14_69516510_69517171	0.005464
ACTN1-AS1	chr14_69444024_69445016	0.028831
ACTN1-AS1	chr14_69516510_69517171	0.005464
ACTN2	chr1_235116003_235117203	0.00011
ACTN2	chr1_236134402_236136056	0.000279
ACTN3	chr11_65184715_65187956	0.000121
ACTN3	chr11_66078789_66081686	0.00131
ACTN3	chr11_66310794_66311756	0.04475
ACTN4	chr19_39127314_39128392	0.020899
ACTN4	chr19_39131045_39131437	0.053459
ACTN4	chr19_39139362_39141422	0.033975
ACTN4	chr19_39141587_39144406	0.033975
ACTN4	chr19_39156226_39158804	0.012368
ACTR10	chr14_58704693_58707538	0.007689
ACTR10	chr14_58747732_58748948	0.003459
ACTR1A	chr10_104359197_104360146	0.006512
ACTR1A	chr10_104401597_104403189	0.003167
ACTR1A	chr10_104405252_104407712	0.004929
ACTR2	chr2_64976665_64979457	0.000446
ACTR2	chr2_64993844_64997173	0.000647
ACTR2	chr2_65084691_65088348	0.000588
ACTR2	chr2_65662478_65664370	0.0021
ACTR3	chr2_114575417_114576721	0.004683
ACTR3	chr2_114643858_114644874	0.03477
ACTR3C	chr7_150022198_150023174	0.03961
ACTR3C	chr7_150036443_150037709	0.01569
ACTR5	chr20_37503042_37504796	0.002556
ACTR6	chr12_100584731_100585278	0.028299
ACTRT3	chr3_169378057_169380456	0.002473
ACTRT3	chr3_169480728_169481650	0.033418
ACTRT3	chr3_169489563_169490160	0.033418
ACVR1B	chr12_52316214_52318289	0.0095
ACVR1B	chr12_52319043_52320813	0.0095
ACVR1B	chr12_52426071_52427570	0.002889
ACVR1C	chr2_157190264_157193472	0.000042
ACVR1C	chr2_157255639_157258218	0.000314
ACVR2B	chr3_38039768_38041199	0.001482
ACVR2B	chr3_38500462_38501485	0.045232
ACVR2B-AS1	chr3_38039768_38041199	0.001482
ACVR2B-AS1	chr3_38500462_38501485	0.045232
ACVRL1	chr12_52303743_52304778	0.042859
ACVRL1	chr12_52307340_52307768	0.042859
ACVRL1	chr12_52316214_52318289	0.016437
ACVRL1	chr12_52319043_52320813	0.016437
ACY1	chr3_52086758_52088074	0.004149
ACYP1	chr14_75406221_75407413	0.005703
ACYP1	chr14_75407745_75409983	0.005703
ACYP1	chr14_75724802_75727356	0.00172
ACYP1	chr14_75743490_75744525	0.001582
ACYP2	chr2_54656975_54658080	0.002528
ACYP2	chr2_54786676_54788452	0.001388
ACYP2	chr2_54899668_54901336	0.00202
ADA	chr20_43226603_43227562	0.003102
ADA	chr20_43237748_43240270	0.004891
ADA	chr20_43270745_43273787	0.014666
ADA2	chr22_17651954_17653775	0.0056
ADA2	chr22_17709103_17710111	0.046209
ADA2	chr22_17717862_17718779	0.01606
ADA2	chr22_17722542_17723891	0.014988
ADA2	chr22_17737637_17740090	0.008946
ADA2	chr22_17744712_17746154	0.00811
ADA2	chr22_18482648_18484913	0.00016
ADAM12	chr10_126604681_126607297	0.000025
ADAM12	chr10_127729856_127731831	0.00184
ADAM15	chr1_154972241_154974117	0.007656
ADAM15	chr1_154988450_154990673	0.010443
ADAM15	chr1_155015651_155018117	0.044029
ADAM15	chr1_155024924_155025818	0.040931
ADAM15	chr1_155056592_155059170	0.008729
ADAM19	chr5_156943119_156944295	0.004913
ADAM19	chr5_156947956_156948843	0.004413
ADAM19	chr5_156967212_156969063	0.005135
ADAM19	chr5_156981099_156982747	0.007881
ADAM19	chr5_156989898_156991678	0.01379
ADAM19	chr5_156994086_156994438	0.01379
ADAM19	chr5_156997580_156999175	0.025759
ADAM19	chr5_157019429_157020381	0.009634
ADAM22	chr7_87555681_87556776	0.029935
ADAM23	chr2_208006735_208009417	0.000335
ADAM23	chr2_208027806_208029629	0.000707
ADAM23	chr2_208198308_208200162	0.000433
ADAM28	chr8_24243452_24245684	0.004356
ADAM32	chr8_38792985_38796447	0.001084
ADAM32	chr8_38792985_38796447	0.001354
ADAM33	chr20_3656993_3658128	0.046269
ADAM33	chr20_3660141_3660341	0.046417
ADAM33	chr20_3667051_3669065	0.046417
ADAM33	chr20_3714415_3715435	0.006565
ADAM33	chr20_3720003_3720551	0.004264
ADAM33	chr20_3791802_3793210	0.00303
ADAM8	chr10_134220089_134223013	0.000874
ADAM8	chr10_135070859_135073533	0.014044
ADAM8	chr10_135074367_135076562	0.016774
ADAM8	chr10_135088128_135088850	0.053296
ADAM8	chr10_135091436_135093039	0.053296
ADAM8	chr10_135093912_135094814	0.053296
ADAM9	chr8_38792985_38796447	0.003502
ADAM9	chr8_38792985_38796447	0.004579
ADAMTS1	chr21_28214680_28216668	0.028751
ADAMTS1	chr21_28218729_28219185	0.028751
ADAMTS12	chr5_33890157_33891084	0.025879
ADAMTS12	chr5_34564036_34565107	0.000268
ADAMTS15	chr11_130304149_130306370	0.007225
ADAMTS15	chr11_130319647_130321721	0.032621
ADAMTS15	chr11_130347545_130349219	0.007124
ADAMTS15	chr11_130391772_130393866	0.004225
ADAMTS15	chr11_130478858_130479933	0.003056
ADAMTS15	chr11_130766889_130768247	0.002477
ADAMTS17	chr15_101707483_101709144	0.000424
ADAMTS2	chr5_178766897_178767097	0.05493
ADAMTS3	chr4_73432805_73433102	0.028681
ADAMTS4	chr1_161154976_161156949	0.021627
ADAMTS4	chr1_161176440_161177297	0.017792
ADAMTS4	chr1_161186168_161189284	0.011609
ADAMTS4	chr1_161274706_161277534	0.004375
ADAMTS4	chr1_161359155_161360712	0.00633
ADAMTS4	chr1_161368603_161370648	0.003481
ADAMTS5	chr21_28214680_28216668	0.002129
ADAMTS5	chr21_28218729_28219185	0.002129
ADAMTS5	chr21_28318062_28319553	0.008202
ADAMTS5	chr21_28742605_28743662	0.001689
ADAMTS6	chr5_64329945_64332577	0.002886
ADAMTS6	chr5_64398212_64400330	0.003184
ADAMTS6	chr5_64776034_64776747	0.030998
ADAMTS6	chr5_64778809_64779916	0.030998
ADAMTS7	chr15_79050834_79054224	0.006248
ADAMTS9	chr3_64678560_64679080	0.020514
ADAMTS9-AS2	chr3_64678560_64679080	0.020514
ADAMTSL2	chr9_136391311_136393442	0.052425
ADAMTSL2	chr9_136404577_136405002	0.030323
ADAMTSL3	chr15_83518191_83520070	0.000219
ADAMTSL3	chr15_84415875_84416414	0.003528
ADAMTSL3	chr15_85176274_85178145	0.000066
ADAMTSL4	chr1_150532358_150536914	0.021148
ADAMTSL4	chr1_150539504_150546025	0.008323
ADAMTSL5	chr19_1250887_1255461	0.001338
ADAMTSL5	chr19_1507239_1508983	0.037449
ADAP1	chr7_644084_644982	0.001016
ADAP1	chr7_948453_950340	0.01099
ADAP1	chr7_961988_963522	0.01471
ADAP2	chr17_28926454_28928582	0.000918
ADAP2	chr17_29057713_29060185	0.00221
ADAP2	chr17_29250825_29251025	0.044666
ADAP2	chr17_29277374_29278418	0.011069
ADAP2	chr17_29281006_29281810	0.008138
ADAP2	chr17_29875802_29877941	0.000552
ADARB1	chr21_46404399_46405788	0.005728
ADARB1	chr21_46460117_46461958	0.010022
ADARB1	chr21_46512887_46513400	0.011402
ADAT1	chr16_75321590_75323400	0.00073
ADAT1	chr16_75338315_75340935	0.001017
ADAT1	chr16_75550067_75551764	0.00386
ADAT2	chr6_143140631_143144839	0.001258
ADAT2	chr6_143165598_143168408	0.001108
ADAT2	chr6_143246569_143249404	0.001109
ADAT2	chr6_143267329_143269370	0.001476
ADAT2	chr6_144536191_144539257	0.000466
ADAT3	chr19_1873133_1877014	0.009553
ADAT3	chr19_1896509_1898639	0.020859
ADAT3	chr19_1935506_1936386	0.011227
ADAT3	chr19_2059227_2063058	0.00409
ADCK1	chr14_77421788_77424417	0.000349
ADCK1	chr14_78107027_78109052	0.001401
ADCK2	chr7_139928870_139932397	0.000863
ADCK2	chr7_140356220_140357198	0.010801
ADCK2	chr7_140373763_140374049	0.02868
ADCK2	chr7_140374969_140375544	0.028323
ADCK5	chr8_145747271_145749455	0.00434
ADCY3	chr2_25149167_25150454	0.031114
ADCY3	chr2_25321036_25322141	0.00201
ADCY3	chr2_25517027_25518838	0.001043
ADCY4	chr14_24783791_24785958	0.015257
ADCY4	chr14_24796617_24797398	0.043141
ADCY4	chr14_24800990_24802456	0.043141
ADCY4	chr14_24802572_24803239	0.043141
ADCY4	chr14_24900172_24901548	0.015006
ADCY4	chr14_24905460_24906951	0.014391
ADCY5	chr3_123103606_123105575	0.004747
ADCY5	chr3_123130958_123132676	0.00692
ADCY5	chr3_123151702_123152974	0.011747
ADCY5	chr3_123166328_123166717	0.024795
ADCY6	chr12_48591197_48593096	0.00079
ADCY6	chr12_49159443_49159930	0.014136
ADCY9	chr16_4233043_4234827	0.007589
ADD1	chr4_2795820_2797290	0.009144
ADD1	chr4_2799170_2801362	0.008083
ADD1	chr4_2802472_2803776	0.008083
ADD1	chr4_2807190_2809256	0.006897
ADD1	chr4_2832975_2833876	0.014853
ADD1	chr4_2836003_2837214	0.01938
ADD1	chr4_2838949_2840350	0.01938
ADD1	chr4_2854125_2854810	0.051058
ADD1	chr4_2869311_2871374	0.014142
ADD1	chr4_2933257_2934198	0.005682
ADD2	chr2_70367967_70371011	0.000328
ADD3	chr10_111836251_111837888	0.004617
ADD3	chr10_111841248_111842090	0.004886
ADD3-AS1	chr10_111836251_111837888	0.004617
ADD3-AS1	chr10_111841248_111842090	0.004886
ADGRA2	chr8_37640475_37641794	0.019648
ADGRA2	chr8_37643474_37644473	0.019648
ADGRA2	chr8_37645303_37646659	0.03168
ADGRA2	chr8_37655541_37656680	0.024136
ADGRA2	chr8_37658581_37662561	0.024136
ADGRA2	chr8_37658581_37662561	0.01557
ADGRA2	chr8_37671220_37673607	0.011553
ADGRA2	chr8_37683184_37684827	0.009036
ADGRA3	chr4_22326049_22326249	0.000982
ADGRA3	chr4_22511759_22511959	0.028941
ADGRE5	chr19_13957136_13959042	0.001032
ADGRE5	chr19_14480229_14481660	0.022993
ADGRE5	chr19_14485607_14487366	0.042009
ADGRE5	chr19_14516162_14517717	0.012236
ADGRF3	chr2_26521085_26523770	0.004474
ADGRG1	chr16_56639960_56641488	0.000313
ADGRG1	chr16_57333210_57335328	0.001099
ADGRG1	chr16_57679282_57683329	0.013155
ADGRG1	chr16_57687939_57688139	0.008972
ADGRG1	chr16_58081198_58082050	0.001302
ADGRG2	chrX_18851160_18851894	0.000612
ADGRG2	chrX_18903421_18906065	0.001042
ADGRG2	chrX_19104260_19104997	0.004338
ADGRG2	chrX_19145508_19146319	0.027714
ADGRG2	chrX_19390393_19391630	0.001145
ADGRG3	chr16_57333210_57335328	0.000754
ADGRG3	chr16_57687939_57688139	0.013867
ADGRG3	chr16_58081198_58082050	0.001462
ADGRG5	chr16_57333210_57335328	0.002051
ADGRG5	chr16_57562166_57564845	0.013317
ADGRG5	chr16_57577665_57578850	0.0489
ADGRG6	chr6_143140631_143144839	0.00066
ADGRG6	chr6_143165598_143168408	0.00045
ADGRG6	chr6_143246569_143249404	0.000253
ADGRG6	chr6_143267329_143269370	0.000689
ADGRG6	chr6_144536191_144539257	0.000206
ADGRL4	chr1_79478320_79478597	0.027866
ADHFE1	chr8_67024773_67028113	0.002636
ADHFE1	chr8_67350601_67352197	0.00948
ADI1	chr2_3583093_3584957	0.011107
ADI1	chr2_3632764_3633697	0.004415
ADI1	chr2_3697923_3699992	0.003081
ADIPOR1	chr1_203258251_203261130	0.000863
ADIPOR1	chr1_203295535_203297433	0.000877
ADIPOR2	chr12_1714239_1715810	0.002551
ADIPOR2	chr12_1770576_1771547	0.011344
ADIPOR2	chr12_1771869_1773260	0.011344
ADIPOR2	chr12_1904876_1907020	0.003745
ADIRF	chr10_88704577_88704777	0.012299
ADIRF	chr10_88713356_88714440	0.012553
ADIRF	chr10_88719597_88720891	0.030491
ADIRF	chr10_88725456_88727220	0.030491
ADIRF	chr10_88739144_88740989	0.011675
ADM	chr11_10323188_10325558	0.037227
ADM2	chr22_50730285_50733162	0.003133
ADM2	chr22_50743277_50745047	0.002462
ADM2	chr22_50905902_50909860	0.009557
ADM2	chr22_50977442_50978682	0.005574
ADM5	chr19_50189177_50189500	0.039764
ADNP	chr20_49597556_49598126	0.003333
ADNP-AS1	chr20_49597556_49598126	0.003333
ADNP2	chr18_77153127_77154810	0.001094
ADNP2	chr18_77163042_77163936	0.001541
ADNP2	chr18_77173056_77174233	0.000711
ADNP2	chr18_77266143_77268697	0.000678
ADNP2	chr18_77671239_77673088	0.002013
ADO	chr10_63662574_63664061	0.000227
ADO	chr10_64396652_64398230	0.00376
ADO	chr10_64577136_64577912	0.00883
ADO	chr10_65388229_65391018	0.000561
ADORA1	chr1_203102630_203103609	0.025033
ADORA1	chr1_203258251_203261130	0.001978
ADORA1	chr1_203275649_203277839	0.001411
ADORA1	chr1_203295535_203297433	0.002021
ADORA2A	chr22_24814978_24816930	0.02352
ADORA2A	chr22_24826660_24826900	0.040114
ADORA2A	chr22_24829693_24831465	0.021575
ADORA2A	chr22_24831863_24832849	0.021575
ADORA2A	chr22_24906567_24907548	0.009893
ADORA2B	chr17_15849519_15852145	0.043187
ADORA2B	chr17_16438403_16440822	0.000604
ADORA3	chr1_112049910_112052500	0.025058
ADORA3	chr1_112056283_112056554	0.012406
ADORA3	chr1_112057897_112059418	0.012406
ADORA3	chr1_112134520_112136669	0.004775
ADPRH	chr3_119280651_119282007	0.010158
ADPRH	chr3_119289106_119289671	0.016676
ADPRH	chr3_119290072_119290784	0.032748
ADPRH	chr3_119356497_119358677	0.004828
ADPRHL2	chr1_36558746_36559891	0.027388
ADPRHL2	chr1_36616203_36616778	0.003567
ADPRHL2	chr1_36626103_36628223	0.002925
ADPRM	chr17_10017493_10019175	0.001018
ADRA1A	chr8_26717062_26717262	0.038951
ADRA1A	chr8_26718002_26718202	0.038951
ADRA1A	chr8_26721130_26721862	0.038951
ADRA1A	chr8_28258264_28260522	0.000251
ADRA1B	chr5_159246423_159247444	0.002986
ADRA1B	chr5_159304799_159305584	0.005019
ADRA1B	chr5_159333647_159335839	0.029892
ADRA1B	chr5_159354709_159355946	0.008146
ADRA1D	chr20_3791802_3793210	0.000387
ADRA1D	chr20_4214785_4215439	0.013271
ADRA1D	chr20_4223513_4224117	0.048692
ADRA1D	chr20_4791975_4794720	0.000728
ADRA2A	chr10_112135926_112136304	0.000267
ADRA2B	chr2_96773792_96775367	0.042047
ADRA2B	chr2_96814085_96815016	0.006679
ADRA2B	chr2_96907043_96908745	0.002553
ADRA2B	chr2_96923564_96927787	0.003194
ADRA2B	chr2_97150952_97152702	0.001042
ADRA2C	chr4_3764956_3765298	0.042878
ADRB1	chr10_115785986_115787273	0.012563
ADRB1	chr10_115804844_115805860	0.018904
ADRB1	chr10_116103347_116104376	0.000551
ADRB2	chr5_148188281_148189637	0.008051
ADRB2	chr5_148208825_148209763	0.033244
